"PC1","PC2","anomaly"
-0.490275025451662,1.07821105320875,0
1.84186498683453,-1.1974653666214,0
0.975042553798439,-0.948103541817186,0
-0.819153245242896,0.398058190957252,0
-1.23067018982347,0.210399608779025,0
-4.40808310310881,-0.795676132537287,0
1.99337454454426,-0.974592647348366,0
0.23875274701885,-0.103433266223445,0
-1.01781563755765,1.45318022306425,0
1.61808376898409,0.620723843200654,0
1.21375230020541,-6.69844574556506,0
-2.00049630439662,0.833942839701929,0
1.04026602602415,1.57525476660555,0
0.225829714624567,0.338422564288777,0
2.16386151962507,0.069334580478302,0
-0.413508300910244,0.47485997195725,0
1.08040754755181,1.58233088584876,0
0.826748679050265,1.53748619187653,0
-0.902300065016338,1.35541700612015,0
-0.0499924687357703,0.0712448712296546,0
1.49869468034921,-0.174447312615283,0
-2.78084230588912,-0.625343008379526,0
0.566613856039925,0.899626690391239,0
0.900946655176445,1.26815299428671,0
1.85828959290432,-0.785390740589294,0
-1.05483052360601,1.2842096201384,0
-0.361185341559783,0.66390272547932,0
1.31095207216066,-0.490003004966367,0
1.75016877222728,-0.371902141250591,0
0.959982982968843,1.56110252811911,0
1.6043227480418,0.413448632780367,0
1.37379558931172,0.140479151424678,0
-1.73464556177116,-1.89773901802857,0
-0.318002807414256,0.20829261264591,0
0.501212740049265,0.701251494734105,0
-2.44043273538689,0.209316093587286,0
0.668313940460209,1.5645365839346,0
-0.492072042900713,0.00884346391393724,0
-2.90686198943069,0.741040874277677,0
-1.80810011990571,1.18045480842024,0
-0.299114388786558,-1.90055197040074,0
1.52351318495352,-1.43990755769374,0
1.59179667468681,-0.159093437068803,0
0.687335885757318,0.241320838526789,0
0.97279513452272,1.58147095297724,0
-0.605122793139375,0.891239600863107,0
2.10404413473194,-2.19026742697501,0
-2.49982598289769,0.739530690755446,0
-2.15911489407878,-0.230469359046756,0
1.59939466046419,-0.871372241012025,0
-2.13901952726201,-0.562017389982496,0
-1.059693519718,0.219686645073877,0
1.03116463759136,0.0961998973217868,0
-0.103599585747962,0.0656628449642065,0
-1.04891551864428,0.772771424786951,0
0.941624525725829,1.55747665220195,0
2.15842357554387,-0.136083783835635,0
0.372955047996628,-0.716902082472963,0
-2.51645451009173,0.0804132322082916,0
2.15842357554387,-0.136083783835635,0
2.01547698964155,-2.27925384866798,0
0.245009552605292,1.04570548838853,0
0.905247381903375,-0.222140725938977,0
0.476584482207488,1.56617914522206,0
2.16386151962507,0.069334580478302,0
1.61808376898409,0.620723843200654,0
1.61808376898409,0.620723843200654,0
-3.24447304296723,0.0782603847799679,0
0.0179426561807309,0.175094099159945,0
-3.43776557321678,0.544035186320607,0
1.49869468034921,-0.174447312615283,0
-0.668921321495294,0.577145420160303,0
1.69063893302898,-0.55958634988264,0
2.16386151962507,0.069334580478302,0
-3.57359489818308,-2.02402205396088,0
-6.3748271831076,-2.33815971611023,0
-3.79659043520528,-1.01636280028376,0
2.16386151962507,0.069334580478302,0
0.159584363012708,-0.137962463942332,0
-0.637924214345406,1.54526684340162,0
2.16386151962507,0.069334580478302,0
-0.454920664976554,1.38590522564258,0
2.16386151962507,0.069334580478302,0
-3.32206217496726,-0.740903175276642,0
0.61087842934069,1.57252180011709,0
0.646268401873352,-0.721201552864749,0
-0.517184975293174,1.37945021600964,0
-2.21212559906939,0.643395733647972,0
1.34816024784073,-0.761405196236366,0
0.586311519784344,1.10064659780992,0
1.57725339757727,-0.826950390387007,0
-6.11233028307143,-1.84162106063924,0
0.962757341922543,1.56172147682122,0
0.0806886137744013,0.282708580956917,0
1.83767349404263,-1.04143987578771,0
2.16386151962507,0.069334580478302,0
0.691672547753822,-0.414134072577008,0
0.89320994605068,0.721364492035258,0
2.15842357554387,-0.136083783835635,0
-1.10758261769313,0.679859852049898,0
0.763764450023345,1.54423351065479,0
0.944538912883482,-1.21821027637812,0
-3.99126074813183,0.54085856701767,0
1.19602633103853,1.06093083920609,0
-1.01495518347591,0.549972166858867,0
1.07482443457776,-1.09220622660241,0
0.964654933875406,0.658422010099363,0
-1.60502965728899,1.09363641446719,0
-2.32370146157222,0.896340426848452,0
1.92357705400552,-1.15725286970656,0
0.470278046410178,1.14973553196334,0
0.131323359661006,-0.0250422223030731,0
0.254608226351903,1.46312630521635,0
1.33534002337676,-0.519656361345702,0
0.832297396957665,1.53872408928076,0
0.371762371693519,1.22156699444051,0
-3.84243451139643,-0.56970554375427,0
1.70669222176596,-0.614675607523638,0
0.695762892558261,-0.51059213614151,0
-4.59660313555674,-2.10304732893137,0
1.49869468034921,-0.174447312615283,0
-7.12215948676737,-2.31410821622827,0
-3.78171281287053,-1.83783226209182,0
1.53981554239189,-1.08036413960509,0
-2.81334944467361,0.503259396855523,0
1.87024428479612,-0.540081613925322,0
1.16651914405929,0.910051847422895,0
1.47111536849772,0.598707878927949,0
-1.52285849253935,1.17777331698854,0
0.821199961142864,1.5362482944723,0
1.01034917909611,-1.92323162299487,0
-1.83852678870576,-1.31806433878874,0
2.15298563146268,-0.341502148149573,0
0.573206860641517,1.2442811689419,0
0.644143163033126,0.719266587879468,0
1.00738552592471,1.56932872847101,0
1.60640159131139,-0.0473097028187644,0
-3.07144992063695,-0.541390359586323,0
1.24705118662484,-0.414016780863269,0
2.15298563146268,-0.341502148149573,0
-0.192269857957745,0.74290643344418,0
-3.46638618718267,-0.147445795402311,0
-3.06595564168986,-0.42229082047048,0
0.882265531113345,0.596830436798577,0
1.59179667468681,-0.159093437068803,0
0.0538312648762068,0.773904507622029,0
-3.57772386159059,0.570930932725534,0
-5.69118495545412,-1.31654971876212,0
2.14754768738149,-0.54692051246351,0
-0.19837477118839,0.306864766609487,0
1.69683600301788,0.245269114530643,0
1.63327109824257,-0.111960641679508,0
-0.251016414260411,0.251622415097257,0
0.414613464258235,-0.0526050253450606,0
-1.40868774164898,-0.114943145488013,0
2.02785270747523,-0.482836771993627,0
-0.91849943675791,0.719760805615393,0
-0.493408145861042,0.796125061403435,0
-2.72804367561824,0.244915618850148,0
-0.809747295301603,0.689227418790879,0
1.40899294068727,-0.0246376984306306,0
-0.88712631282989,1.11504054179964,0
-1.01726614336078,1.70846160530652,0
2.14210974330029,-0.752338876777447,0
2.15842357554387,-0.136083783835635,0
-0.353635280069074,0.97736727832631,0
2.15842357554387,-0.136083783835635,0
1.73752916966335,-0.217454590129754,0
-1.63491209363988,-0.561319190635046,0
1.19942611507164,0.0677721803628649,0
0.653069058001718,-0.949620863424529,0
0.803474819000088,-1.72005228324657,0
0.769313167930746,1.54547140805903,0
1.71520199726647,-1.44612903231293,0
-0.356607674652579,0.256042888694462,0
2.14754768738149,-0.54692051246351,0
-0.371273696608952,0.416394742180932,0
-3.52964036116686,-1.77299648824477,0
-1.01458073681673,0.641771390788024,0
0.33699454755336,0.191921426101655,0
-1.56932637586454,-0.463260397349371,0
-1.85798197957776,0.0296212890053823,0
0.801030024432313,0.615437559943562,0
-1.75769699744987,-0.783426828337706,0
1.48935050555329,-2.47107374944438,0
-1.85465505088278,0.376941246562042,0
-1.88119245964238,0.492056221282127,0
1.34323995292632,-0.940954146539532,0
0.823974320096565,1.53686724317441,0
0.055083334605026,0.284277900352718,0
-1.77214469237759,0.192725559606755,0
2.12747692661766,-0.55045857208512,0
1.77268027918529,-4.5226357656396,0
0.922540396115319,1.23890857942931,0
0.189474599182611,1.19271419070524,0
0.123333485323521,0.277036630924872,0
1.49869468034921,-0.174447312615283,0
1.99337454454426,-0.974592647348366,0
0.707032477773194,-0.971973500450685,0
0.782565851095061,0.527917333679071,0
0.415962804789307,1.57204406641158,0
1.36301700230931,0.138814852900957,0
0.410960714489489,0.698913112558197,0
0.866806247764083,-2.31871303354463,0
2.15298563146268,-0.341502148149573,0
2.15842357554387,-0.136083783835635,0
1.97685105326368,-0.946944854823525,0
0.70629524210174,0.139544796559117,0
-2.82826018452913,1.00136170128541,0
0.223151187635187,1.34744949739909,0
-0.167659964104858,-0.0634973908620318,0
-3.60132217494453,0.363515432361783,0
1.05491181541045,0.236560805231918,0
0.531667836264353,-0.144638438821265,0
1.26787227846289,-2.18481752501606,0
0.70087267728485,1.03780689764977,0
-3.72723386258496,-1.32322353114215,0
1.73752916966335,-0.217454590129754,0
1.66453407241075,-0.0215811651173439,0
2.15298563146268,-0.341502148149573,0
1.0781111430958,1.03711213270707,0
-4.7538740494985,-0.411619669160047,0
1.63948095344825,0.344757456400592,0
2.16386151962507,0.069334580478302,0
0.982802750343884,-1.26729839661178,0
0.0453648560877768,0.212303533038287,0
-4.53648809334045,-1.19367943862171,0
0.280556395604622,0.0911137269167608,0
0.196963209440486,-0.0140462273180564,0
1.41098595997439,0.697577272095782,0
-1.03218170492396,0.477297294017559,0
1.62770479828625,-0.893108585246916,0
0.210865611409495,1.23998246429217,0
2.14754768738149,-0.54692051246351,0
1.48540397764136,0.0663033267702418,0
0.772085114666183,1.52810991041593,0
-2.14655305196849,-2.73479155251777,0
1.08040754755181,1.58233088584876,0
-3.42261483481524,0.0930036503688641,0
0.910870548710425,1.57094459040795,0
0.173715899999005,0.0864288186085014,0
1.35762766025673,-0.286637304208519,0
0.96059240676208,0.346142135225498,0
0.510759758307419,1.15955373140604,0
0.760987678851382,1.52563411560747,0
1.24705118662484,-0.414016780863269,0
-2.3504016157688,0.187438199193876,0
-0.756790969148094,0.275178861349623,0
-1.68016964936054,0.810590703935626,0
0.983852917937496,-1.58018804845703,0
-6.33731814346348,-2.27946007895653,0
1.45475157422905,-0.11740472782892,0
1.22624763578682,-1.21885936016362,0
0.0318972488982705,-0.0504434613267335,0
2.14210974330029,-0.752338876777447,0
1.07017521134381,0.037747322240925,0
-0.222613743186658,0.304802070999907,0
0.197719376490712,0.164128315174549,0
0.464829561649972,1.51055659267118,0
0.648893427784308,1.56020394301978,0
-1.3543152507346,-0.274609838353832,0
-3.89299362388896,-0.697979279449086,0
-3.21057828572686,0.615488835785654,0
0.365362034443462,1.47179533934065,0
-2.64860886100653,-0.685022419904068,0
2.15842357554387,-0.136083783835635,0
1.45473800728575,0.147433741956843,0
-0.748184361807376,0.342695046342395,0
2.16386151962507,0.069334580478302,0
1.36192525632089,-0.956036920984476,0
1.08118243986043,0.0464987435324144,0
0.746304055714915,0.572417355747903,0
1.17952752811544,0.269726293662524,0
0.265851143060352,1.600951304576,0
-0.71418474739498,1.45018409033332,0
0.965534113094507,1.58032087186855,0
0.714849263445223,-1.00011305600806,0
1.7518083524079,-1.07133076211535,0
0.717247435893635,1.36872400889848,0
2.16386151962507,0.069334580478302,0
0.668311528241946,1.54655613758939,0
1.38730813526359,0.682628957424383,0
-2.79494020732231,0.216090178925101,0
-3.16301282886721,-0.576729634832367,0
-2.06522323515071,-1.23820197543248,0
0.908096189756725,1.57032564170584,0
-4.78338959833575,-0.565310819389942,0
-2.29462271948129,0.179101369525139,0
0.33081120462031,-0.231697601324838,0
0.955498732712593,1.57855184205774,0
0.747530103646105,1.54202116473296,0
2.14754768738149,-0.54692051246351,0
-0.993192036984068,-1.02854840896602,0
0.902545059631061,1.5511072979564,0
1.27487430234114,0.672501804930305,0
0.467380721232939,1.01450077874511,0
0.0786533895025072,1.50681616971659,0
1.67413761507333,-0.368974572662429,0
0.839652964175203,-0.821383536162125,0
0.431067403941019,1.308639678955,0
-4.37467537627534,0.307410778838706,0
1.4514305053154,-0.0935971486625993,0
-0.0597857584081567,1.14481953119087,0
-0.762080287753438,-0.088776072198773,0
1.21298105078312,-0.32919534608742,0
1.5993881442695,-2.22089131435516,0
-0.412945909896991,0.327678545669171,0
-3.27901381918408,0.0592085054192848,0
0.673690807613012,-0.433863767114747,0
-0.741369414605723,1.13584007769965,0
-0.486840939665392,1.00413043639536,0
0.197719376490712,0.164128315174549,0
1.67607620489772,0.0999148931755316,0
-3.45461403921613,-0.299960476891061,0
-2.13936983255831,0.666532754435903,0
1.07018442661465,0.686586060453495,0
1.05041443249552,-0.030730840938834,0
1.01034917909611,-1.92323162299487,0
-0.197622841055859,0.825006198062606,0
0.829523038003965,1.53810514057865,0
-1.03519802314071,1.14517194016499,0
1.45450542050351,-0.668542091944494,0
-2.91368975393988,-1.38702323493256,0
0.502489634292986,-0.22574263125484,0
1.23540531354228,0.368076162302104,0
-2.81107551085042,0.279288837004033,0
-2.76838324436401,0.590573840842437,0
-2.29308033325473,0.0437501673280591,0
1.48044715549498,-0.0121452256827133,0
0.727285250353252,-0.0468522608745363,0
1.71965579543398,-4.67041325561491,0
0.8393284902244,1.02298560179977,0
1.53042893067436,0.809601990515232,0
-0.545588102906529,0.891774709405021,0
0.562620252068434,-0.382672477678755,0
-0.539105601459279,0.412929618512586,0
0.921935315868614,-0.013533164115005,0
1.71786558239397,-1.24132961670111,0
0.108411844916429,0.94393199706791,0
-1.30305942943974,-1.11708092737103,0
1.97685105326368,-0.946944854823525,0
-0.269999993021913,0.181601985503823,0
-1.40772914823346,0.773633064305288,0
-0.694204952377839,-0.663562925904156,0
0.27939994450457,-0.037517924890366,0
-4.20245208100593,0.651877033634071,0
-1.72190122526283,0.934129740349404,0
0.818425602189164,1.53562934577018,0
2.14754768738149,-0.54692051246351,0
0.584812488764421,1.28700271306177,0
0.980391476886954,-0.0189986092241068,0
0.413040498504342,-0.082096673618434,0
-3.84461119717114,-1.60236871850546,0
1.46380134789454,-4.37062169288911,0
1.00875557888504,1.33568191368473,0
-5.07854073320021,-1.26132799629701,0
0.0255835148905194,0.136914992604235,0
1.47983018066006,0.152735532155518,0
-0.753262941173836,0.527458733754428,0
2.16386151962507,0.069334580478302,0
0.988218949548445,-2.70369226041811,0
0.89422198276996,1.54925045185005,0
-2.65161613617987,-0.146874324898628,0
1.39452874383526,-0.3338167319508,0
-3.34405677381254,-1.54910160743046,0
2.1366717992191,-0.957757241091385,0
-2.60043001968591,0.713604970320038,0
0.925373050748541,0.295491301703602,0
1.95666812793092,-2.84499930896026,0
1.18366972776752,0.888340956069171,0
-3.42485696996089,0.241826778597477,0
1.45633590021607,-0.572746952412562,0
0.351805167241572,-0.104786928229463,0
-0.762641734041581,0.793760422129693,0
-4.3656470070267,-0.789619532128076,0
-0.714968755004492,0.905442290136629,0
0.616427147248091,1.57375969752133,0
0.396128072550181,1.54822963286069,0
1.21692318209397,-2.14949553802795,0
1.78651606995012,-4.10243045267177,0
0.829553621450396,0.478750890802866,0
-3.12629835161876,-1.28341689799632,0
1.41950071562141,-1.44448482196438,0
0.763764450023345,1.54423351065479,0
-0.161866716855874,0.439225746232829,0
1.33355070010276,-0.936392751782567,0
-0.472501541705779,0.614383134600164,0
-1.0647521046617,1.1044199817577,0
0.0857662958444724,0.768411575291982,0
0.497080146324931,0.0124575089898702,0
-2.2674848388411,0.893684938308515,0
1.06616534024015,0.892361549314848,0
0.98407647705507,1.21223241067892,0
0.98606998495827,1.13668729684031,0
-3.71569283475644,-0.389012067707463,0
-1.15251540551154,0.637430262630679,0
0.902545059631061,1.5511072979564,0
1.48037563733049,-0.445045602651031,0
-1.29079591869236,1.22123605622801,0
2.15842357554387,-0.136083783835635,0
1.39681887586126,-1.00698803820519,0
0.932565815333614,-0.164928503101776,0
0.218851685110382,0.487584474660011,0
0.803474819000088,-1.72005228324657,0
-3.19222024718226,0.368240480271957,0
-2.58566063014219,0.456796155176988,0
-1.81963294016176,0.597796117442742,0
-4.09420338191558,-0.491933408584802,0
1.06311114574168,1.57941177492927,0
0.625679104748588,-0.780816757693009,0
0.447101278383995,0.155176506674646,0
-0.061760872976554,1.55564912806034,0
-2.18162629212853,0.88967893982875,0
-1.16763562955442,1.2141405608297,0
-0.463340418279291,-2.90684608780765,0
-0.644163548928578,1.47992209501297,0
2.16386151962507,0.069334580478302,0
1.01293424383211,1.57056662587525,0
1.77910884664007,-0.248419407455371,0
-2.8449360792109,0.662263694377667,0
-0.756057327324787,0.436700163393925,0
1.08318190650551,1.58294983455088,0
0.506783561798451,1.29360684628123,0
-0.594686358944242,1.49608739587062,0
1.3685171466445,-0.529022395221022,0
-0.390498887442163,0.166183031092108,0
-2.37611433052201,0.658776539566129,0
0.423317692247326,-0.987519479006171,0
1.77408014199644,-1.31555977396961,0
1.2106259083426,-0.372008528151142,0
-2.3288292001632,0.433389483271506,0
-3.82147321829758,-0.0779755856951163,0
-2.53082146644736,0.549693057642543,0
1.44748230249156,0.590650336416974,0
1.85828959290432,-0.785390740589294,0
2.01390206274794,-1.64244826031538,0
1.43417441761387,0.213173221372694,0
1.59344685987941,0.00261190415249268,0
1.63210064088879,-0.356792845174687,0
0.808948958719972,0.212116712198591,0
0.821199961142864,1.5362482944723,0
0.549842395792017,0.858421257463966,0
-1.90087396743947,-1.33413665853126,0
-1.64509225422124,0.352707609461938,0
0.88417003440759,0.349647966007577,0
1.72450785817572,-1.89424211677533,0
-0.0519337048954053,0.166488817952512,0
-2.48566583321434,0.670695625047773,0
-0.346498759054652,0.200248543300189,0
0.711875244592964,1.53547617789631,0
1.60804838860218,0.618954813389849,0
0.292659581286527,-0.30212262165779,0
-1.12799293932834,1.20404386628941,0
-4.58968730151701,-1.63801940402924,0
-1.45547035675769,-0.866161560702759,0
-0.973703076244379,-0.0304156591412263,0
0.251387509860035,-0.257830636810841,0
-2.59399608395351,-0.979518436897,0
-1.14323147446823,0.965843306111513,0
0.064886330951212,0.127842606755394,0
1.81982908693761,0.025668537801627,0
-5.13050289115244,-1.79045250419852,0
-1.97227580951346,0.300253321961008,0
-1.08068973756258,1.45907233246004,0
2.14838819516196,-0.13785281364644,0
1.11615562620885,-2.03538759655571,0
2.16386151962507,0.069334580478302,0
-1.46373061399513,0.578959668864908,0
1.84993522808335,0.0309756272340412,0
2.13123385513791,-1.16317560540532,0
1.03431778330581,0.699749377185298,0
1.59185831420186,-0.715166656136968,0
0.763764450023345,1.54423351065479,0
1.17010142998445,-0.0555186833787105,0
-3.91851028006041,-0.0505138717941433,0
0.0771305415753275,0.978852127385455,0
1.8706955466473,-0.267224970113947,0
1.08075531850721,0.157692467431737,0
-0.929648646369666,-1.13031611151684,0
-0.341379000249766,-1.56698046858655,0
2.15842357554387,-0.136083783835635,0
2.10824667363431,-0.144928932889659,0
-0.201416539101772,1.46222814711148,0
1.97685105326368,-0.946944854823525,0
-1.53917251497041,-0.448989544120119,0
0.879295767311796,0.461797350615909,0
0.782718348682764,0.683669663735883,0
-0.773219064946659,1.21729203305255,0
-1.55290111978494,1.25601755418862,0
-2.71324604907969,0.636482322664224,0
-1.23914526053073,0.910696266851012,0
-0.402359177138189,1.0433980296406,0
0.921876607691941,-0.240927101007022,0
0.0140428033126203,0.580944015580186,0
-1.50506463840801,0.442767920637976,0
-2.68525185946388,-0.784126400793777,0
2.16386151962507,0.069334580478302,0
1.95655853036584,-0.705488032079288,0
1.592076918597,0.0366782827337482,0
0.703155660488517,1.16137764737513,0
1.85828959290432,-0.785390740589294,0
-1.29302818876949,0.842294843043739,0
1.27887202531788,-0.416978427893816,0
0.768199700425823,-0.498795315503844,0
-1.27025258465117,0.676276970865338,0
0.804905920443661,-1.94029648035052,0
0.406129828327135,0.9723170553292,0
1.43522168570544,-0.386307090409125,0
-0.343363029087145,-1.52177546780675,0
1.02296962421403,1.57233565568605,0
-1.65888786896229,0.815334944690238,0
0.471971894916294,-2.167980901168,0
-0.323473238089487,-2.48321565732434,0
1.1776353558643,-1.29202140785756,0
1.33534002337676,-0.519656361345702,0
-3.84430158409787,-0.709494699330712,0
-0.603341666810879,0.624463081674828,0
1.33243103566503,0.177149237943356,0
0.305295960644232,0.0509543178744514,0
-3.98166863696737,-0.244935952781406,0
-0.649807154038519,1.23683028326693,0
1.44492096985311,-1.61232838043933,0
-4.45246491505233,-0.0436130486346262,0
2.15298563146268,-0.341502148149573,0
-3.53876030675164,-1.77480086373888,0
-4.10853703055105,-0.178766777734792,0
-2.77869114571743,-0.778621496231466,0
1.0477743092184,-0.0953569422319214,0
0.772087526884446,1.54609035676114,0
0.876496067395815,1.26542038483871,0
-2.62107971846309,0.753390498823682,0
-0.462857381218814,1.06556233019548,0
-1.12285034391996,-0.00170808659254874,0
1.69361452611473,-0.994328415736825,0
-2.70617869497003,1.23758046846265,0
-1.24189753646446,-1.33756327511207,0
1.40168876236413,-0.339799295303228,0
0.0457348547456083,1.18125670041709,0
-2.65600864507169,0.651660436381853,0
